agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
339,339,1,2,1,2,15.30,60.40,45.10,1,1,10.00,1,0,45.10,
340,340,1,2,1,2,15.34,60.50,45.16,1,1,10.00,1,5,45.10,
341,341,1,2,1,2,15.39,60.50,45.11,1,1,10.00,1,5,45.10,
342,342,1,2,1,2,15.43,60.60,45.17,1,1,10.00,1,5,45.10,
343,343,1,2,1,2,15.48,60.60,45.12,1,1,10.00,1,5,45.10,
344,344,1,2,1,2,15.52,60.70,45.18,1,1,10.00,1,0,45.10,
345,345,1,2,1,2,15.57,60.70,45.13,1,1,10.00,1,15,45.10,
346,346,1,2,1,2,15.61,60.70,45.09,1,1,10.00,1,0,45.10,
347,347,1,2,1,2,15.66,60.80,45.14,1,1,10.00,1,0,45.10,
348,348,1,2,1,2,15.70,60.80,45.10,1,1,10.00,1,0,45.10,
349,349,1,2,1,2,15.75,60.90,45.15,1,1,10.00,1,15,45.10,
350,350,1,2,1,2,15.79,60.90,45.11,1,1,10.00,1,15,45.10,
351,351,1,2,1,2,15.84,61.00,45.16,1,1,10.00,1,10,45.10,
352,352,1,2,1,2,15.88,61.00,45.12,1,1,10.00,1,10,45.10,
353,353,1,2,1,2,15.93,61.10,45.17,1,1,10.00,1,0,45.10,
354,354,1,2,1,2,15.97,61.10,45.13,1,1,10.00,1,5,45.10,
355,355,1,2,1,2,16.02,61.10,45.08,1,1,10.00,1,15,45.10,
356,356,1,2,1,2,16.06,61.20,45.14,1,1,10.00,1,10,45.10,
357,357,1,2,1,2,16.11,61.20,45.09,1,1,10.00,1,15,45.10,
358,358,1,2,1,2,16.15,61.30,45.15,1,1,10.00,1,15,45.10,
359,359,1,2,1,2,16.20,61.30,45.10,1,1,10.00,1,5,45.10,
360,360,1,2,1,2,16.24,61.40,45.16,1,1,10.00,1,10,45.10,
361,361,1,2,1,2,16.29,61.40,45.11,1,1,10.00,1,0,45.10,
362,362,1,2,1,2,16.33,61.50,45.17,1,1,10.00,1,5,45.10,
363,363,1,2,1,2,16.38,61.50,45.12,1,1,10.00,1,10,45.10,
364,364,1,2,1,2,16.42,61.60,45.18,1,1,10.00,1,0,45.10,
365,365,1,2,1,2,16.47,61.60,45.13,1,1,10.00,1,10,45.10,
366,366,1,2,1,2,16.51,61.60,45.09,1,1,10.00,1,10,45.10,
367,367,1,2,1,2,16.56,61.70,45.14,1,1,10.00,1,0,45.10,
368,368,1,2,1,2,16.60,61.70,45.10,1,1,10.00,1,10,45.10,
369,369,1,2,1,2,16.65,61.80,45.15,1,1,10.00,1,10,45.10,
370,370,1,2,1,2,16.69,61.80,45.11,1,1,10.00,1,10,45.10,
371,371,1,2,1,2,16.74,61.90,45.16,1,1,10.00,1,5,45.10,
372,372,1,2,1,2,16.78,61.90,45.12,1,1,10.00,1,0,45.10,
373,373,1,2,1,2,16.83,62.00,45.17,1,1,10.00,1,0,45.10,
374,374,1,2,1,2,16.87,62.00,45.13,1,1,10.00,1,5,45.10,
375,375,1,2,1,2,16.92,62.00,45.08,1,1,10.00,1,15,45.10,
376,376,1,2,1,2,16.96,62.10,45.14,1,1,10.00,1,5,45.10,
377,377,1,2,1,2,17.01,62.10,45.09,1,1,10.00,1,10,45.10,
378,378,1,2,1,2,17.05,62.20,45.15,1,1,10.00,1,15,45.10,
379,379,1,2,1,2,17.10,62.20,45.10,1,1,10.00,1,15,45.10,
380,380,1,2,1,2,17.14,62.30,45.16,1,1,10.00,1,0,45.10,
381,381,1,2,1,2,17.19,62.30,45.11,1,1,10.00,1,0,45.10,
382,382,1,2,1,2,17.23,62.40,45.17,1,1,10.00,1,5,45.10,
383,383,1,2,1,2,17.28,62.40,45.12,1,1,10.00,1,0,45.10,
384,384,1,2,1,2,17.32,62.50,45.18,1,1,10.00,1,15,45.10,
385,385,1,2,1,2,17.37,62.50,45.13,1,1,10.00,1,0,45.10,
386,386,1,2,1,2,17.41,62.50,45.09,1,1,10.00,1,10,45.10,
387,387,1,2,1,2,17.46,62.60,45.14,1,1,10.00,1,0,45.10,
388,388,1,2,1,2,17.50,62.60,45.10,1,1,10.00,1,15,45.10,
389,389,1,2,1,2,17.55,62.70,45.15,1,1,10.00,1,5,45.10,
390,390,1,2,1,2,17.59,62.70,45.11,1,1,10.00,1,15,45.10,
391,391,1,2,1,2,17.64,62.80,45.16,1,1,10.00,1,10,45.10,
392,392,1,2,1,2,17.68,62.80,45.12,1,1,10.00,1,10,45.10,
393,393,1,2,1,2,17.73,62.90,45.17,1,1,10.00,1,15,45.10,
394,394,1,2,1,2,17.77,62.90,45.13,1,1,10.00,1,15,45.10,
395,395,1,2,1,2,17.82,62.90,45.08,1,1,10.00,1,5,45.10,
396,396,1,2,1,2,17.86,63.00,45.14,1,1,10.00,1,15,45.10,
397,397,1,2,1,2,17.91,63.00,45.09,1,1,10.00,1,5,45.10,
398,398,1,2,1,2,17.95,63.10,45.15,1,1,10.00,1,0,45.10,
399,399,1,2,1,2,18.00,63.10,45.10,1,1,10.00,1,0,45.10,
400,400,1,2,1,2,18.04,63.20,45.16,1,1,10.00,1,15,45.10,
401,401,1,2,1,2,18.09,63.20,45.11,1,1,10.00,1,10,45.10,
402,402,1,2,1,2,18.13,63.30,45.17,1,1,10.00,1,5,45.10,
403,403,1,2,1,2,18.18,63.30,45.12,1,1,10.00,1,10,45.10,
404,404,1,2,1,2,18.22,63.40,45.18,1,1,10.00,1,10,45.10,
405,405,1,2,1,2,18.27,63.40,45.13,1,1,10.00,1,5,45.10,
406,406,1,2,1,2,18.31,63.40,45.09,1,1,10.00,1,10,45.10,
407,407,1,2,1,2,18.36,63.50,45.14,1,1,10.00,1,5,45.10,
408,408,1,2,1,2,18.40,63.50,45.10,1,1,10.00,1,15,45.10,
409,409,1,2,1,2,18.45,63.60,45.15,1,1,10.00,1,10,45.10,
410,410,1,2,1,2,18.49,63.60,45.11,1,1,10.00,1,15,45.10,
411,411,1,2,1,2,18.54,63.70,45.16,1,1,10.00,1,15,45.10,
412,412,1,2,1,2,18.58,63.70,45.12,1,1,10.00,1,10,45.10,
413,413,1,2,1,2,18.63,63.80,45.17,1,1,10.00,1,0,45.10,
414,414,1,2,1,2,18.67,63.80,45.13,1,1,10.00,1,0,45.10,
415,415,1,2,1,2,18.72,63.80,45.08,1,1,10.00,1,10,45.10,
416,416,1,2,1,2,18.76,63.90,45.14,1,1,10.00,1,5,45.10,
417,417,1,2,1,2,18.81,63.90,45.09,1,1,10.00,1,0,45.10,
418,418,1,2,1,2,18.85,64.00,45.15,1,1,10.00,1,15,45.10,
419,419,1,2,1,2,18.90,64.00,45.10,1,1,10.00,1,5,45.10,
420,420,1,2,1,2,18.94,64.10,45.16,1,1,10.00,1,15,45.10,
421,421,1,2,1,2,18.99,64.10,45.11,1,1,10.00,1,5,45.10,
422,422,1,2,1,2,19.03,64.20,45.17,1,1,10.00,1,0,45.10,
423,423,1,2,1,2,19.08,64.20,45.12,1,1,10.00,1,5,45.10,
424,424,1,2,1,2,19.12,64.30,45.18,1,1,10.00,1,0,45.10,
425,425,1,2,1,2,19.17,64.30,45.13,1,1,10.00,1,10,45.10,
426,426,1,2,1,2,19.21,64.30,45.09,1,1,10.00,1,15,45.10,
427,427,1,2,1,2,19.26,64.40,45.14,1,1,10.00,1,15,45.10,
428,428,1,2,1,2,19.30,64.40,45.10,1,1,10.00,1,5,45.10,
429,429,1,2,1,2,19.35,64.50,45.15,1,1,10.00,1,10,45.10,
430,430,1,2,1,2,19.39,64.50,45.11,1,1,10.00,1,0,45.10,
431,431,1,2,1,2,19.44,64.60,45.16,1,1,10.00,1,5,45.10,
432,432,1,2,1,2,19.48,64.60,45.12,1,1,10.00,1,10,45.10,
433,433,1,2,1,2,19.53,64.70,45.17,1,1,10.00,1,15,45.10,
434,434,1,2,1,2,19.57,64.70,45.13,1,1,10.00,1,5,45.10,
435,435,1,2,1,2,19.62,64.70,45.08,1,1,10.00,1,10,45.10,
436,436,1,2,1,2,19.66,64.80,45.14,1,1,10.00,1,15,45.10,
437,437,1,2,1,2,19.71,64.80,45.09,1,1,10.00,1,15,45.10,
438,438,1,2,1,2,19.75,64.90,45.15,1,1,10.00,1,0,45.10,
439,439,1,2,1,2,19.80,64.90,45.10,1,1,10.00,1,15,45.10,
440,440,1,2,1,2,19.84,65.00,45.16,1,1,10.00,1,5,45.10,
441,441,1,2,1,2,19.89,65.00,45.11,1,1,10.00,1,10,45.10,
442,442,1,2,1,2,19.93,65.10,45.17,1,1,10.00,1,0,45.10,
443,443,1,2,1,2,19.98,65.10,45.12,1,1,10.00,1,5,45.10,
444,444,1,2,1,2,20.02,65.10,45.08,1,1,10.00,1,5,45.10,
445,445,1,2,1,2,20.06,65.20,45.14,1,1,10.00,1,15,45.10,
446,446,1,2,1,2,20.11,65.20,45.09,1,1,10.00,1,15,45.10,
447,447,1,2,1,2,20.15,65.30,45.15,1,1,10.00,1,15,45.10,
448,448,1,2,1,2,20.20,65.30,45.10,1,1,10.00,1,10,45.10,
449,449,1,2,1,2,20.24,65.40,45.16,1,1,10.00,1,5,45.10,
450,450,1,2,1,2,20.29,65.40,45.11,1,1,10.00,1,5,45.10,
451,451,1,2,1,2,20.33,65.50,45.17,1,1,10.00,1,5,45.10,
452,452,1,2,1,2,20.38,65.50,45.12,1,1,10.00,1,10,45.10,
453,453,1,2,1,2,20.42,65.60,45.18,1,1,10.00,1,0,45.10,
454,454,1,2,1,2,20.47,65.60,45.13,1,1,10.00,1,15,45.10,
455,455,1,2,1,2,20.51,65.60,45.09,1,1,10.00,1,10,45.10,
456,456,1,2,1,2,20.56,65.70,45.14,1,1,10.00,1,15,45.10,
457,457,1,2,1,2,20.60,65.70,45.10,1,1,10.00,1,0,45.10,
458,458,1,2,1,2,20.65,65.80,45.15,1,1,10.00,1,0,45.10,
459,459,1,2,1,2,20.69,65.80,45.11,1,1,10.00,1,15,45.10,
460,460,1,2,1,2,20.74,65.90,45.16,1,1,10.00,1,5,45.10,
461,461,1,2,1,2,20.78,65.90,45.12,1,1,10.00,1,5,45.10,
462,462,1,2,1,2,20.83,66.00,45.17,1,1,10.00,1,0,45.10,
463,463,1,2,1,2,20.87,66.00,45.13,1,1,10.00,1,15,45.10,
464,464,1,2,1,2,20.92,66.00,45.08,1,1,10.00,1,5,45.10,
465,465,1,2,1,2,20.96,66.10,45.14,1,1,10.00,1,5,45.10,
466,466,1,2,1,2,21.01,66.10,45.09,1,1,10.00,1,10,45.10,
467,467,1,2,1,2,21.05,66.20,45.15,1,1,10.00,1,5,45.10,
468,468,1,2,1,2,21.10,66.20,45.10,1,1,10.00,1,0,45.10,
469,469,1,2,1,2,21.14,66.30,45.16,1,1,10.00,1,5,45.10,
470,470,1,2,1,2,21.19,66.30,45.11,1,1,10.00,1,0,45.10,
471,471,1,2,1,2,21.23,66.40,45.17,1,1,10.00,1,0,45.10,
472,472,1,2,1,2,21.28,66.40,45.12,1,1,10.00,1,0,45.10,
473,473,1,2,1,2,21.32,66.50,45.18,1,1,10.00,1,10,45.10,
474,474,1,2,1,2,21.37,66.50,45.13,1,1,10.00,1,0,45.10,
475,475,1,2,1,2,21.41,66.50,45.09,1,1,10.00,1,15,45.10,
476,476,1,2,1,2,21.46,66.60,45.14,1,1,10.00,1,5,45.10,
477,477,1,2,1,2,21.50,66.60,45.10,1,1,10.00,1,15,45.10,
478,478,1,2,1,2,21.55,66.70,45.15,1,1,10.00,1,15,45.10,
479,479,1,2,1,2,21.59,66.70,45.11,1,1,10.00,1,5,45.10,
480,480,1,2,1,2,21.64,66.80,45.16,1,1,10.00,1,15,45.10,
481,481,1,2,1,2,21.68,66.80,45.12,1,1,10.00,1,15,45.10,
482,482,1,2,1,2,21.73,66.90,45.17,1,1,10.00,1,5,45.10,
483,483,1,2,1,2,21.77,66.90,45.13,1,1,10.00,1,10,45.10,
484,484,1,2,1,2,21.82,66.90,45.08,1,1,10.00,1,10,45.10,
485,485,1,2,1,2,21.86,67.00,45.14,1,1,10.00,1,10,45.10,
486,486,1,2,1,2,21.91,67.00,45.09,1,1,10.00,1,10,45.10,
487,487,1,2,1,2,21.95,67.10,45.15,1,1,10.00,1,5,45.10,
488,488,1,2,1,2,22.00,67.10,45.10,1,1,10.00,1,0,45.10,
489,489,1,2,1,2,22.04,67.20,45.16,1,1,10.00,1,0,45.10,
490,490,1,2,1,2,22.09,67.20,45.11,1,1,10.00,1,0,45.10,
491,491,1,2,1,2,22.13,67.30,45.17,1,1,10.00,1,15,45.10,
492,492,1,2,1,2,22.18,67.30,45.12,1,1,10.00,1,5,45.10,
493,493,1,2,1,2,22.22,67.40,45.18,1,1,10.00,1,10,45.10,
494,494,1,2,1,2,22.27,67.40,45.13,1,1,10.00,1,5,45.10,
495,495,1,2,1,2,22.31,67.40,45.09,1,1,10.00,1,5,45.10,
496,496,1,2,1,2,22.36,67.50,45.14,1,1,10.00,1,15,45.10,
497,497,1,2,1,2,22.40,67.50,45.10,1,1,10.00,1,5,45.10,
498,498,1,2,1,2,22.45,67.60,45.15,1,1,10.00,1,5,45.10,
499,499,1,2,1,2,22.49,67.60,45.11,1,1,10.00,1,15,45.10,
500,500,1,2,1,2,22.54,67.70,45.16,1,1,10.00,1,15,45.10,
501,501,1,2,1,2,22.58,67.70,45.12,1,1,10.00,1,15,45.10,
502,502,1,2,1,2,22.63,67.80,45.17,1,1,10.00,1,5,45.10,
503,503,1,2,1,2,22.67,67.80,45.13,1,1,10.00,1,0,45.10,
504,504,1,2,1,2,22.72,67.80,45.08,1,1,10.00,1,10,45.10,
505,505,1,2,1,2,22.76,67.90,45.14,1,1,10.00,1,15,45.10,
506,506,1,2,1,2,22.81,67.90,45.09,1,1,10.00,1,0,45.10,
507,507,1,2,1,2,22.85,68.00,45.15,1,1,10.00,1,5,45.10,
508,508,1,2,1,2,22.90,68.00,45.10,1,1,10.00,1,5,45.10,
509,509,1,2,1,2,22.94,68.10,45.16,1,1,10.00,1,0,45.10,
510,510,1,2,1,2,22.99,68.10,45.11,1,1,10.00,1,15,45.10,
511,511,1,2,1,2,23.03,68.20,45.17,1,1,10.00,1,0,45.10,
512,512,1,2,1,2,23.08,68.20,45.12,1,1,10.00,1,5,45.10,
513,513,1,2,1,2,23.12,68.30,45.18,1,1,10.00,1,5,45.10,
514,514,1,2,1,2,23.17,68.30,45.13,1,1,10.00,1,15,45.10,
515,515,1,2,1,2,23.21,68.30,45.09,1,1,10.00,1,10,45.10,
516,516,1,2,1,2,23.26,68.40,45.14,1,1,10.00,1,15,45.10,
517,517,1,2,1,2,23.30,68.40,45.10,1,1,10.00,1,10,45.10,
518,518,1,2,1,2,23.35,68.50,45.15,1,1,10.00,1,10,45.10,
519,519,1,2,1,2,23.39,68.50,45.11,1,1,10.00,1,15,45.10,
520,520,1,2,1,2,23.44,68.60,45.16,1,1,10.00,1,10,45.10,
521,521,1,2,1,2,23.48,68.60,45.12,1,1,10.00,1,10,45.10,
522,522,1,2,1,2,23.53,68.70,45.17,1,1,10.00,1,5,45.10,
523,523,1,2,1,2,23.57,68.70,45.13,1,1,10.00,1,15,45.10,
524,524,1,2,1,2,23.62,68.70,45.08,1,1,10.00,1,10,45.10,
525,525,1,2,1,2,23.66,68.80,45.14,1,1,10.00,1,5,45.10,
526,526,1,2,1,2,23.71,68.80,45.09,1,1,10.00,1,5,45.10,
527,527,1,2,1,2,23.75,68.90,45.15,1,1,10.00,1,10,45.10,
528,528,1,2,1,2,23.80,68.90,45.10,1,1,10.00,1,0,45.10,
529,529,1,2,1,2,23.84,69.00,45.16,1,1,10.00,1,10,45.10,
530,530,1,2,1,2,23.89,69.00,45.11,1,1,10.00,1,0,45.10,
531,531,1,2,1,2,23.93,69.10,45.17,1,1,10.00,1,10,45.10,
532,532,1,2,1,2,23.98,69.10,45.12,1,1,10.00,1,5,45.10,
533,533,1,2,1,2,24.02,69.20,45.18,1,1,10.00,1,10,45.10,
534,534,1,2,1,2,24.07,69.20,45.13,1,1,10.00,1,0,45.10,
535,535,1,2,1,2,24.11,69.20,45.09,1,1,10.00,1,10,45.10,
536,536,1,2,1,2,24.16,69.30,45.14,1,1,10.00,1,15,45.10,
537,537,1,2,1,2,24.20,69.30,45.10,1,1,10.00,1,10,45.10,
538,538,1,2,1,2,24.25,69.40,45.15,1,1,10.00,1,10,45.10,
539,539,1,2,1,2,24.29,69.40,45.11,1,1,10.00,1,10,45.10,
540,540,1,2,1,2,24.34,69.50,45.16,1,1,10.00,1,0,45.10,
541,541,1,2,1,2,24.38,69.50,45.12,1,1,10.00,1,0,45.10,
542,542,1,2,1,2,24.43,69.60,45.17,1,1,10.00,1,5,45.10,
543,543,1,2,1,2,24.47,69.60,45.13,1,1,10.00,1,5,45.10,
544,544,1,2,1,2,24.52,69.60,45.08,1,1,10.00,1,0,45.10,
545,545,1,2,1,2,24.56,69.70,45.14,1,1,10.00,1,5,45.10,
546,546,1,2,1,2,24.61,69.70,45.09,1,1,10.00,1,0,45.10,
547,547,1,2,1,2,24.65,69.80,45.15,1,1,10.00,1,15,45.10,
548,548,1,2,1,2,24.70,69.80,45.10,1,1,10.00,1,10,45.10,
549,549,1,2,1,2,24.74,69.90,45.16,1,1,10.00,1,5,45.10,
550,550,1,2,1,2,24.79,69.90,45.11,1,1,10.00,1,0,45.10,
551,551,1,2,1,2,24.83,70.00,45.17,1,1,10.00,1,5,45.10,
552,552,1,2,1,2,24.88,70.00,45.12,1,1,10.00,1,10,45.10,
553,553,1,2,1,2,24.92,70.10,45.18,1,1,10.00,1,10,45.10,
554,554,1,2,1,2,24.97,70.10,45.13,1,1,10.00,1,0,45.10,
555,555,1,2,1,2,25.01,70.10,45.09,1,1,10.00,1,5,45.10,
556,556,1,2,1,2,25.06,70.20,45.14,1,1,10.00,1,10,45.10,
557,557,1,2,1,2,25.10,70.20,45.10,1,1,10.00,1,0,45.10,
558,558,1,2,1,2,25.15,70.30,45.15,1,1,10.00,1,15,45.10,
559,559,1,2,1,2,25.19,70.30,45.11,1,1,10.00,1,0,45.10,
560,560,1,2,1,2,25.24,70.40,45.16,1,1,10.00,1,15,45.10,
561,561,1,2,1,2,25.28,70.40,45.12,1,1,10.00,1,0,45.10,
562,562,1,2,1,2,25.33,70.50,45.17,1,1,10.00,1,0,45.10,
563,563,1,2,1,2,25.37,70.50,45.13,1,1,10.00,1,10,45.10,
564,564,1,2,1,2,25.42,70.50,45.08,1,1,10.00,1,5,45.10,
565,565,1,2,1,2,25.46,70.60,45.14,1,1,10.00,1,15,45.10,
566,566,1,2,1,2,25.51,70.60,45.09,1,1,10.00,1,0,45.10,
567,567,1,2,1,2,25.55,70.70,45.15,1,1,10.00,1,10,45.10,
568,568,1,2,1,2,25.60,70.70,45.10,1,1,10.00,1,10,45.10,
569,569,1,2,1,2,25.64,70.80,45.16,1,1,10.00,1,15,45.10,
570,570,1,2,1,2,25.69,70.80,45.11,1,1,10.00,1,15,45.10,
571,571,1,2,1,2,25.73,70.90,45.17,1,1,10.00,1,0,45.10,
572,572,1,2,1,2,25.78,70.90,45.12,1,1,10.00,1,0,45.10,
573,573,1,2,1,2,25.82,71.00,45.18,1,1,10.00,1,15,45.10,
574,574,1,2,1,2,25.87,71.00,45.13,1,1,10.00,1,10,45.10,
575,575,1,2,1,2,25.91,71.00,45.09,1,1,10.00,1,5,45.10,
576,576,1,2,1,2,25.96,71.10,45.14,1,1,10.00,1,0,45.10,
577,577,1,2,1,2,26.00,71.10,45.10,1,1,10.00,1,5,45.10,
578,578,1,2,1,2,26.05,71.20,45.15,1,1,10.00,1,5,45.10,
579,579,1,2,1,2,26.09,71.20,45.11,1,1,10.00,1,0,45.10,
580,580,1,2,1,2,26.14,71.30,45.16,1,1,10.00,1,15,45.10,
581,581,1,2,1,2,26.18,71.30,45.12,1,1,10.00,1,5,45.10,
582,582,1,2,1,2,26.23,71.40,45.17,1,1,10.00,1,10,45.10,
583,583,1,2,1,2,26.27,71.40,45.13,1,1,10.00,1,5,45.10,
584,584,1,2,1,2,26.32,71.40,45.08,1,1,10.00,1,15,45.10,
585,585,1,2,1,2,26.36,71.50,45.14,1,1,10.00,1,0,45.10,
586,586,1,2,1,2,26.41,71.50,45.09,1,1,10.00,1,0,45.10,
587,587,1,2,1,2,26.45,71.60,45.15,1,1,10.00,1,10,45.10,
588,588,1,2,1,2,26.50,71.60,45.10,1,1,10.00,1,5,45.10,
589,589,1,2,1,2,26.54,71.70,45.16,1,1,10.00,1,0,45.10,
590,590,1,2,1,2,26.59,71.70,45.11,1,1,10.00,1,10,45.10,
591,591,1,2,1,2,26.63,71.80,45.17,1,1,10.00,1,5,45.10,
592,592,1,2,1,2,26.68,71.80,45.12,1,1,10.00,1,10,45.10,
593,593,1,2,1,2,26.72,71.90,45.18,1,1,10.00,1,10,45.10,
594,594,1,2,1,2,26.77,71.90,45.13,1,1,10.00,1,10,45.10,
595,595,1,2,1,2,26.81,71.90,45.09,1,1,10.00,1,15,45.10,
596,596,1,2,1,2,26.86,72.00,45.14,1,1,10.00,1,0,45.10,
597,597,1,2,1,2,26.90,72.00,45.10,1,1,10.00,1,15,45.10,
598,598,1,2,1,2,26.95,72.10,45.15,1,1,10.00,1,0,45.10,
599,599,1,2,1,2,26.99,72.10,45.11,1,1,10.00,1,0,45.10,
600,600,1,2,1,2,27.04,72.20,45.16,1,1,10.00,1,15,45.10,
601,601,1,2,1,2,27.08,72.20,45.12,1,1,10.00,1,0,45.10,
602,602,1,2,1,2,27.13,72.30,45.17,1,1,10.00,1,5,45.10,
603,603,1,2,1,2,27.17,72.30,45.13,1,1,10.00,1,5,45.10,
604,604,1,2,1,2,27.22,72.30,45.08,1,1,10.00,1,5,45.10,
605,605,1,2,1,2,27.26,72.40,45.14,1,1,10.00,1,0,45.10,
606,606,1,2,1,2,27.31,72.40,45.09,1,1,10.00,1,10,45.10,
607,607,1,2,1,2,27.35,72.50,45.15,1,1,10.00,1,5,45.10,
608,608,1,2,1,2,27.40,72.50,45.10,1,1,10.00,1,5,45.10,
609,609,1,2,1,2,27.44,72.60,45.16,1,1,10.00,1,15,45.10,
610,610,1,2,1,2,27.49,72.60,45.11,1,1,10.00,1,0,45.10,
611,611,1,2,1,2,27.53,72.70,45.17,1,1,10.00,1,10,45.10,
612,612,1,2,1,2,27.58,72.70,45.12,1,1,10.00,1,5,45.10,
613,613,1,2,1,2,27.62,72.80,45.18,1,1,10.00,1,10,45.10,
614,614,1,2,1,2,27.67,72.80,45.13,1,1,10.00,1,0,45.10,
615,615,1,2,1,2,27.71,72.80,45.09,1,1,10.00,1,10,45.10,
616,616,1,2,1,2,27.76,72.90,45.14,1,1,10.00,1,0,45.10,
617,617,1,2,1,2,27.80,72.90,45.10,1,1,10.00,1,15,45.10,
618,618,1,2,1,2,27.85,73.00,45.15,1,1,10.00,1,5,45.10,
619,619,1,2,1,2,27.89,73.00,45.11,1,1,10.00,1,5,45.10,
620,620,1,2,1,2,27.94,73.10,45.16,1,1,10.00,1,10,45.10,
621,621,1,2,1,2,27.98,73.10,45.12,1,1,10.00,1,0,45.10,
622,622,1,2,1,2,28.03,73.20,45.17,1,1,10.00,1,0,45.10,
623,623,1,2,1,2,28.07,73.20,45.13,1,1,10.00,1,15,45.10,
624,624,1,2,1,2,28.12,73.20,45.08,1,1,10.00,1,5,45.10,
625,625,1,2,1,2,28.16,73.30,45.14,1,1,10.00,1,5,45.10,
626,626,1,2,1,2,28.21,73.30,45.09,1,1,10.00,1,15,45.10,
627,627,1,2,1,2,28.25,73.40,45.15,1,1,10.00,1,15,45.10,
628,628,1,2,1,2,28.30,73.40,45.10,1,1,10.00,1,15,45.10,
629,629,1,2,1,2,28.34,73.50,45.16,1,1,10.00,1,10,45.10,
630,630,1,2,1,2,28.39,73.50,45.11,1,1,10.00,1,10,45.10,
631,631,1,2,1,2,28.43,73.60,45.17,1,1,10.00,1,5,45.10,
632,632,1,2,1,2,28.48,73.60,45.12,1,1,10.00,1,10,45.10,
633,633,1,2,1,2,28.52,73.70,45.18,1,1,10.00,1,15,45.10,
634,634,1,2,1,2,28.57,73.70,45.13,1,1,10.00,1,10,45.10,
635,635,1,2,1,2,28.61,73.70,45.09,1,1,10.00,1,15,45.10,
636,636,1,2,1,2,28.66,73.80,45.14,1,1,10.00,1,0,45.10,
637,637,1,2,1,2,28.70,73.80,45.10,1,1,10.00,1,5,45.10,
638,638,1,2,1,2,28.75,73.90,45.15,1,1,10.00,1,5,45.10,
639,639,1,2,1,2,28.79,73.90,45.11,1,1,10.00,1,5,45.10,
640,640,1,2,1,2,28.84,74.00,45.16,1,1,10.00,1,0,45.10,
641,641,1,2,1,2,28.88,74.00,45.12,1,1,10.00,1,5,45.10,
642,642,1,2,1,2,28.93,74.10,45.17,1,1,10.00,1,0,45.10,
643,643,1,2,1,2,28.97,74.10,45.13,1,1,10.00,1,5,45.10,
644,644,1,2,1,2,29.02,74.10,45.08,1,1,10.00,1,5,45.10,
645,645,1,2,1,2,29.06,74.20,45.14,1,1,10.00,1,15,45.10,
646,646,1,2,1,2,29.11,74.20,45.09,1,1,10.00,1,10,45.10,
647,647,1,2,1,2,29.15,74.30,45.15,1,1,10.00,1,0,45.10,
648,648,1,2,1,2,29.20,74.30,45.10,1,1,10.00,1,5,45.10,
649,649,1,2,1,2,29.24,74.40,45.16,1,1,10.00,1,10,45.10,
650,650,1,2,1,2,29.29,74.40,45.11,1,1,10.00,1,15,45.10,
651,651,1,2,1,2,29.33,74.50,45.17,1,1,10.00,1,5,45.10,
652,652,1,2,1,2,29.38,74.50,45.12,1,1,10.00,1,5,45.10,
653,653,1,2,1,2,29.42,74.60,45.18,1,1,10.00,1,5,45.10,
654,654,1,2,1,2,29.47,74.60,45.13,1,1,10.00,1,10,45.10,
655,655,1,2,1,2,29.51,74.60,45.09,1,1,10.00,1,5,45.10,
656,656,1,2,1,2,29.56,74.70,45.14,1,1,10.00,1,5,45.10,
657,657,1,2,1,2,29.60,74.70,45.10,1,1,10.00,1,5,45.10,
658,658,1,2,1,2,29.65,74.80,45.15,1,1,10.00,1,0,45.10,
659,659,1,2,1,2,29.69,74.80,45.11,1,1,10.00,1,15,45.10,
660,660,1,2,1,2,29.74,74.90,45.16,1,1,10.00,1,0,45.10,
661,661,1,2,1,2,29.78,74.90,45.12,1,1,10.00,1,15,45.10,
662,662,1,2,1,2,29.83,75.00,45.17,1,1,10.00,1,5,45.10,
663,663,1,2,1,2,29.87,75.00,45.13,1,1,10.00,1,5,45.10,
664,664,1,2,1,2,29.92,75.00,45.08,1,1,10.00,1,10,45.10,
665,665,1,2,1,2,29.96,75.10,45.14,1,1,10.00,1,5,45.10,
666,666,1,2,1,2,30.01,75.10,45.09,1,1,10.00,1,15,45.10,
667,667,1,2,1,2,30.05,75.20,45.15,1,1,10.00,1,0,45.10,
668,668,1,2,1,2,30.10,75.20,45.10,1,1,10.00,1,0,45.10,
669,669,1,2,1,2,30.14,75.30,45.16,1,1,10.00,1,15,45.10,
670,670,1,2,1,2,30.19,75.30,45.11,1,1,10.00,1,10,45.10,
671,671,1,2,1,2,30.23,75.40,45.17,1,1,10.00,1,15,45.10,
672,672,1,2,1,2,30.28,75.40,45.12,1,1,10.00,1,15,45.10,
673,673,1,2,1,2,30.32,75.50,45.18,1,1,10.00,1,10,45.10,
674,674,1,2,1,2,30.37,75.50,45.13,1,1,10.00,1,15,45.10,
675,675,1,2,1,2,30.41,75.50,45.09,1,1,10.00,1,5,45.10,
676,676,1,2,1,2,30.46,75.60,45.14,1,1,10.00,1,5,45.10,
677,677,1,2,1,2,30.50,75.60,45.10,1,1,10.00,1,5,45.10,
